wavelength[nm],species,ext_eff[meter ** 2 / kilogram],fine_fraction[1],growth_factor[1]
532,SEAS_1,15930.62740984936,0.42564587684687266,2.36
532,SEAS_1,16217.6129307527,0.41929852941277734,2.38
532,SEAS_1,16506.791700748385,0.4154922040021604,2.4
532,SEAS_1,16793.899892775735,0.40938871941772026,2.42
532,SEAS_1,17079.65339240301,0.40584669173437027,2.44
532,SEAS_1,17370.829473618465,0.39986531667095315,2.46
532,SEAS_1,17677.689047826374,0.39365411839459663,2.48
532,SEAS_1,17993.466310324064,0.38970367435664066,2.5
532,SEAS_1,18311.279155618562,0.3857982740967509,2.52
532,SEAS_1,18632.05139331996,0.3796397576823064,2.54
532,SEAS_1,18949.554753891036,0.37592573077925817,2.56
532,SEAS_1,19263.43284291074,0.370127078473682,2.58
532,SEAS_1,19580.450205590525,0.3665821249676822,2.6
532,SEAS_1,19912.31435114258,0.36065046459085354,2.62
532,SEAS_1,20252.117952603046,0.35685357819384705,2.64
532,SEAS_1,20592.389157292168,0.35312678902906613,2.66
532,SEAS_1,20936.284680042263,0.3472997411129983,2.68
532,SEAS_1,21275.469706033564,0.3437545537221601,2.7
532,SEAS_1,21608.52948783181,0.3403711863282114,2.72
532,SEAS_1,21942.279052357713,0.3370344075643251,2.74
532,SEAS_1,22289.58560181703,0.3315115682090266,2.76
532,SEAS_1,22642.853276970687,0.3280186084720975,2.78
532,SEAS_1,22994.362587890428,0.3246132918903506,2.8
532,SEAS_1,23350.01155768447,0.3212092837866529,2.82
532,SEAS_1,23699.26528602562,0.31598433051576297,2.84
532,SEAS_1,24039.946049073398,0.31290095406528357,2.86
532,SEAS_1,24379.204733402075,0.3098777659269365,2.88
532,SEAS_1,24730.997505165236,0.3067378719876626,2.9
532,SEAS_1,25086.265815850315,0.3035997101047989,2.92
532,SEAS_1,25437.634152189607,0.300550782988179,2.94
532,SEAS_1,25793.73127295474,0.2974856184496099,2.96
532,SEAS_1,26141.561980491868,0.292690036344663,2.98
532,SEAS_1,26478.61179010836,0.28991797767988525,3.0
532,SEAS_1,26812.692360082423,0.2872014369186985,3.02
532,SEAS_1,27158.99041279232,0.2843773043111656,3.04
532,SEAS_1,27506.13519230982,0.2815686771317348,3.06
532,SEAS_1,27848.301738058468,0.27883246501057507,3.08
532,SEAS_1,28196.4536445059,0.27605613703409704,3.1
532,SEAS_1,28534.71116850429,0.2733939353971588,3.12
532,SEAS_1,28860.649269128277,0.2708608803957909,3.14
532,SEAS_1,29182.822087558536,0.26836982059127795,3.16
532,SEAS_1,29517.81013505377,0.26576820738919366,3.18
532,SEAS_1,29850.930903372355,0.2631917392663482,3.2
532,SEAS_1,30179.65727802254,0.26066026668036574,3.22
532,SEAS_1,30516.663652075164,0.2580634556173395,3.24
532,SEAS_1,30842.87986549166,0.25728823920940896,3.26
532,SEAS_1,31156.621982780554,0.2548848128008511,3.28
532,SEAS_1,31466.95393497109,0.2525073033175291,3.3
532,SEAS_1,31791.76265803411,0.25001328399722894,3.32
532,SEAS_1,32111.91373492557,0.24755700179702064,3.34
532,SEAS_1,32429.912754054316,0.24511732310273399,3.36
532,SEAS_1,32759.372918134493,0.24259246013965022,3.38
532,SEAS_1,33077.89681805488,0.24015013501306534,3.4
532,SEAS_1,33385.41384061951,0.23946310853664998,3.42
532,SEAS_1,33691.02569917143,0.23710383286109873,3.44
532,SEAS_1,34013.5639334569,0.23462450775046043,3.46
532,SEAS_1,34329.18674556945,0.23219334139435494,3.48
532,SEAS_1,34646.103722276894,0.22975307469783468,3.5
532,SEAS_1,34977.98739771462,0.22886765130297884,3.52
532,SEAS_1,35298.73079293767,0.22639844651719537,3.54
532,SEAS_1,35610.58507947579,0.22398560302116227,3.56
532,SEAS_1,35922.88171868628,0.2215679983765899,3.58
532,SEAS_1,36254.90430131694,0.2206642347801614,3.6
532,SEAS_1,36579.299272251475,0.2181668580739573,3.62
532,SEAS_1,36907.37056923883,0.2156478840987905,3.64
532,SEAS_1,37254.139758843245,0.2146450103748812,3.66
532,SEAS_1,37589.9432237357,0.2120788157064732,3.68
532,SEAS_1,37917.73224482286,0.2095576526240375,3.7
532,SEAS_1,38249.159210269114,0.208626328442916,3.72
532,SEAS_1,38601.5048230851,0.20596479793560554,3.74
532,SEAS_1,38946.27585023813,0.2033451560948315,3.76
532,SEAS_1,39298.03198446434,0.20228794834779593,3.78
532,SEAS_1,39671.127141605364,0.1995195724453581,3.8
532,SEAS_1,40030.85051089612,0.1968215616577962,3.82
532,SEAS_1,40385.645163766356,0.19573261923593832,3.84
532,SEAS_1,40746.90930856396,0.19302165197004098,3.86
532,SEAS_1,41123.85702874069,0.19023794225176296,3.88
532,SEAS_1,41499.68692020855,0.18903268131589726,3.9
532,SEAS_1,41882.74509487977,0.18622026769434805,3.92
532,SEAS_1,42284.79631309928,0.1848905565645518,3.94
532,SEAS_1,42678.84197529259,0.18203304312128607,3.96
532,SEAS_1,43062.120738652506,0.18077915546693493,3.98
532,SEAS_1,43460.47163742896,0.17790644002345413,4.0
532,SEAS_1,43865.225158183785,0.17501407953397244,4.02
532,SEAS_1,44273.53577107368,0.1736535592594159,4.04
532,SEAS_1,44688.506541226074,0.17073066349925647,4.06
532,SEAS_1,45123.86483283587,0.1692702730384281,4.08
532,SEAS_1,45546.18162105685,0.16633533724515878,4.1
532,SEAS_1,45964.405002816886,0.16494607600178077,4.12
532,SEAS_1,46392.19454248884,0.16200788581781017,4.14
532,SEAS_1,46831.58269150422,0.16055329243631147,4.16
532,SEAS_1,47258.87074218917,0.1576366510963709,4.18
532,SEAS_1,47712.98129005886,0.15614648289122401,4.2
532,SEAS_1,48166.175299089766,0.15316857744711962,4.22
532,SEAS_1,48620.68307654157,0.1516945598845661,4.24
532,SEAS_1,49056.81451492656,0.14879511444236382,4.26
532,SEAS_1,49520.09456587635,0.14731072057797606,4.28
532,SEAS_1,49967.45139259745,0.14440090982283377,4.3
532,SEAS_1,50422.17799901344,0.1429574976004639,4.32
532,SEAS_1,50897.86192798657,0.14146157803031184,4.34
532,SEAS_1,51364.410903395394,0.13853083253286538,4.36
532,SEAS_1,51834.104619606034,0.13706757778458842,4.38
532,SEAS_1,52281.45549480262,0.13420911323411586,4.4
532,SEAS_1,52765.01664647952,0.13272274095956116,4.42
532,SEAS_1,53210.10239568837,0.13133667145372055,4.44
532,SEAS_1,53672.17822312581,0.128462428911347,4.46
532,SEAS_1,54162.81922811195,0.12697306631308664,4.48
532,SEAS_1,54621.334607297766,0.12412177253851103,4.5
532,SEAS_1,55094.145880656506,0.12267988481817924,4.52
532,SEAS_1,55554.15766804725,0.1212663920425835,4.54
532,SEAS_1,56004.58021219463,0.1184420803884243,4.56
532,SEAS_1,56466.892788470985,0.11702209765637568,4.58
532,SEAS_1,56931.9486649328,0.11559445462503747,4.6
532,SEAS_1,57390.384422398325,0.11275653102966793,4.62
532,SEAS_1,57858.371877092315,0.11132014820657159,4.64
532,SEAS_1,58315.14533019099,0.10990264953204293,4.66
532,SEAS_1,58750.6083200599,0.10710777591811232,4.68
532,SEAS_1,59201.56684962134,0.10569534829464439,4.7
532,SEAS_1,59647.229750584964,0.10428925744822136,4.72
532,SEAS_1,60086.37614091748,0.10148434129709562,4.74
532,SEAS_1,60543.732785334774,0.1000546121322203,4.76
532,SEAS_1,60980.651401067735,0.09865716039135619,4.78
532,SEAS_1,61432.44690939973,0.09583378758275561,4.8
550,SEAS_1,3387.635748504851,1.0,1.0
550,SEAS_1,3519.9858368992213,1.0,1.02
550,SEAS_1,3657.848944854915,1.0,1.04
550,SEAS_1,3798.1760793208073,1.0,1.06
550,SEAS_1,3938.9886360230166,1.0,1.08
550,SEAS_1,4079.6332540835974,1.0,1.1
550,SEAS_1,4220.233063810943,1.0,1.12
550,SEAS_1,4361.669776802226,1.0,1.14
550,SEAS_1,4505.806691189418,1.0,1.16
550,SEAS_1,4655.279739942045,1.0,1.18
550,SEAS_1,4811.554920341372,1.0,1.2
550,SEAS_1,4972.527614954803,0.975122126187553,1.22
550,SEAS_1,5134.537629789462,0.9509828259880135,1.24
550,SEAS_1,5295.442295132991,0.9279352520180213,1.26
550,SEAS_1,5454.674896852645,0.9059916474217236,1.28
550,SEAS_1,5612.78732146359,0.8849773831229686,1.3
550,SEAS_1,5771.541959022484,0.86456289973531,1.32
550,SEAS_1,5933.9192037840185,0.848820030764686,1.34
550,SEAS_1,6102.468591518393,0.8283300827958786,1.36
550,SEAS_1,6275.932992988394,0.8123240575305113,1.38
550,SEAS_1,6450.200490835289,0.7925044971765828,1.4
550,SEAS_1,6622.4487921295095,0.7778902805480759,1.42
550,SEAS_1,6791.785331345248,0.7599228241620898,1.44
550,SEAS_1,6958.706224763559,0.746926455170086,1.46
550,SEAS_1,7125.190249154153,0.734384169037665,1.48
550,SEAS_1,7294.709195202893,0.721921423154092,1.5
550,SEAS_1,7470.14865757913,0.7092761261870978,1.52
550,SEAS_1,7649.724699277499,0.6966545063643493,1.54
550,SEAS_1,7828.855702449104,0.6806006695815071,1.56
550,SEAS_1,8004.889552437366,0.6729355560097254,1.58
550,SEAS_1,8177.196078626486,0.6620284541188236,1.6
550,SEAS_1,8346.679759896537,0.6516318457987665,1.62
550,SEAS_1,8516.057276331736,0.6415007656259967,1.64
550,SEAS_1,8689.634927501362,0.6313066507312401,1.66
550,SEAS_1,8869.823807732751,0.6208990089518374,1.68
550,SEAS_1,9052.968561527377,0.6141222594298376,1.7
550,SEAS_1,9234.326842812083,0.60412099744977,1.72
550,SEAS_1,9411.940143179974,0.5980841893957745,1.74
550,SEAS_1,9585.659815136454,0.5889747509533726,1.76
550,SEAS_1,9757.209237842793,0.5835954250991359,1.78
550,SEAS_1,9930.639591130546,0.5748248372719865,1.8
550,SEAS_1,10111.143123114613,0.5691698175387453,1.82
550,SEAS_1,10298.949842857604,0.5599202132323036,1.84
550,SEAS_1,10488.238095985076,0.5540647780947672,1.86
550,SEAS_1,10675.307756448032,0.5484484919953017,1.88
550,SEAS_1,10858.890484320187,0.5399108624582398,1.9
550,SEAS_1,11039.387611897251,0.5348552884118281,1.92
550,SEAS_1,11219.796078070012,0.5298858708633815,1.94
550,SEAS_1,11405.92176570576,0.5247304584065313,1.96
550,SEAS_1,11602.439556442536,0.5161103419665497,1.98
550,SEAS_1,11805.158473962707,0.5104430644843383,2.0
550,SEAS_1,12008.410994593673,0.5048668822206277,2.02
550,SEAS_1,12210.117380611355,0.4994623954803617,2.04
550,SEAS_1,12409.24689825549,0.4942596029944262,2.06
550,SEAS_1,12607.210023576612,0.4891903265037148,2.08
550,SEAS_1,12808.932638770857,0.48406002421062094,2.1
550,SEAS_1,13021.602090050332,0.47861086698958805,2.12
550,SEAS_1,13245.219173079802,0.4728708363403462,2.14
550,SEAS_1,13472.353395785678,0.46712495520511865,2.16
550,SEAS_1,13700.374249622955,0.4642580869528963,2.18
550,SEAS_1,13927.428528032151,0.45871358914358196,2.2
550,SEAS_1,14153.073644426022,0.4533180844154365,2.22
550,SEAS_1,14380.75028750495,0.44795451699111094,2.24
550,SEAS_1,14617.903128250982,0.44239686695823666,2.26
550,SEAS_1,14869.453752595402,0.4391769317627187,2.28
550,SEAS_1,15127.544987565378,0.4332049835484664,2.3
550,SEAS_1,15388.140028365317,0.4272890551860642,2.32
550,SEAS_1,15649.660474574976,0.424044863996406,2.34
550,SEAS_1,15909.724124155146,0.4183534689943039,2.36
550,SEAS_1,16170.064479758885,0.4127621659064469,2.38
550,SEAS_1,16437.23108698393,0.40960151872797296,2.4
550,SEAS_1,16719.827558658464,0.4036485828028245,2.42
550,SEAS_1,17012.4690146523,0.4000274350000157,2.44
550,SEAS_1,17307.940954418173,0.3939973729582699,2.46
550,SEAS_1,17606.02953886528,0.38803438893483105,2.48
550,SEAS_1,17902.666320391076,0.38459221472544686,2.5
550,SEAS_1,18197.329141679904,0.38125542314405797,2.52
550,SEAS_1,18495.311044620976,0.3755850450959566,2.54
550,SEAS_1,18806.694186526354,0.3720519856374813,2.56
550,SEAS_1,19131.69275229879,0.36604748543384513,2.58
550,SEAS_1,19458.89564770699,0.3623759295052854,2.6
550,SEAS_1,19789.76675801852,0.3564823657229552,2.62
550,SEAS_1,20119.8906415311,0.35292367702828864,2.64
550,SEAS_1,20445.554324692166,0.3495072337758329,2.66
550,SEAS_1,20770.55737673073,0.3439964505042402,2.68
550,SEAS_1,21104.53814979924,0.3405790572320431,2.7
550,SEAS_1,21454.338882493983,0.3369715655288812,2.72
550,SEAS_1,21805.542032390786,0.33341098901961674,2.74
550,SEAS_1,22159.80379834681,0.32778982440359145,2.76
550,SEAS_1,22515.117235351754,0.32431914497998526,2.78
550,SEAS_1,22863.972397415066,0.32100101153972804,2.8
550,SEAS_1,23208.291823706026,0.31779923671784477,2.82
550,SEAS_1,23556.396437179566,0.3125867519848193,2.84
550,SEAS_1,23920.043203203146,0.3092471217559202,2.86
550,SEAS_1,24285.331785045604,0.30594252198440985,2.88
550,SEAS_1,24650.72192252535,0.3026906420499094,2.9
550,SEAS_1,25019.41838958064,0.2994504741810582,2.92
550,SEAS_1,25380.651486444913,0.296348039051382,2.94
550,SEAS_1,25733.783673397782,0.29338161628132176,2.96
550,SEAS_1,26086.04119334423,0.2885642082087815,2.98
550,SEAS_1,26451.168107997146,0.28555309418670666,3.0
550,SEAS_1,26820.28032172245,0.28253844022760954,3.02
550,SEAS_1,27184.991792982837,0.27960720651872834,3.04
550,SEAS_1,27554.65145099745,0.2766599814575862,3.06
550,SEAS_1,27917.472632750076,0.2738136742531153,3.08
550,SEAS_1,28268.87797791201,0.2711053312147364,3.1
550,SEAS_1,28615.612415260006,0.26846239833276303,3.12
550,SEAS_1,28970.979457750156,0.2657581895226044,3.14
550,SEAS_1,29334.615890751586,0.2629995913703818,3.16
550,SEAS_1,29689.632014134637,0.26033792902620745,3.18
550,SEAS_1,30050.014585980018,0.25764650866286987,3.2
550,SEAS_1,30406.74666097496,0.2550024410096902,3.22
550,SEAS_1,30749.35108766037,0.252488200306789,3.24
550,SEAS_1,31084.36016208354,0.2517858440543841,3.26
550,SEAS_1,31423.48634747577,0.24930427032497868,3.28
550,SEAS_1,31775.479327585017,0.24672741814665833,3.3
550,SEAS_1,32116.44661872718,0.24424239203422612,3.32
550,SEAS_1,32461.95986489719,0.24172715225617022,3.34
550,SEAS_1,32809.76996703354,0.23919958103664335,3.36
550,SEAS_1,33142.31736043311,0.23678555470162496,3.38
550,SEAS_1,33465.5567383199,0.2344363229727234,3.4
550,SEAS_1,33789.529718840844,0.23376753725243302,3.42
550,SEAS_1,34129.57308978103,0.23129303715049465,3.44
550,SEAS_1,34458.928341077975,0.22889092083876955,3.46
550,SEAS_1,34791.273286258234,0.22646777420811326,3.48
550,SEAS_1,35132.80417061598,0.2239852623845745,3.5
550,SEAS_1,35460.182318198655,0.22325456640887048,3.52
550,SEAS_1,35778.05090844438,0.22091455187587083,3.54
550,SEAS_1,36095.24282099808,0.21857453212860678,3.56
550,SEAS_1,36430.201168286105,0.2161248663210364,3.58
550,SEAS_1,36756.67454319859,0.21536947164000406,3.6
550,SEAS_1,37084.61019526488,0.2129552169934827,3.62
550,SEAS_1,37427.9936178831,0.21045241431958997,3.64
550,SEAS_1,37760.651977378366,0.20964239091891296,3.66
550,SEAS_1,38083.42048979438,0.2072498542672889,3.68
550,SEAS_1,38405.8165734957,0.20485598115994622,3.7
550,SEAS_1,38746.79240288917,0.20398241741023404,3.72
550,SEAS_1,39081.87509238948,0.20151476314986017,3.74
550,SEAS_1,39419.79884871213,0.19903102330794895,3.76
550,SEAS_1,39775.231472849635,0.19806879597826837,3.78
550,SEAS_1,40124.20652076179,0.19552633020858295,3.8
550,SEAS_1,40465.911667627064,0.19301800561645122,3.82
550,SEAS_1,40804.939849188304,0.1921189466499822,3.84
550,SEAS_1,41161.34474375963,0.18953401667819608,3.86
550,SEAS_1,41519.82457852443,0.18693864189192622,3.88
550,SEAS_1,41877.59178994999,0.18593377962290814,3.9
550,SEAS_1,42253.65282659186,0.18325566947603658,3.92
550,SEAS_1,42633.56221782228,0.18214204756569652,3.94
550,SEAS_1,43000.187437189365,0.17950107944973917,3.96
550,SEAS_1,43368.89484384637,0.17842179111751247,3.98
550,SEAS_1,43747.80499123843,0.17572329340534357,4.0
550,SEAS_1,44138.77841221355,0.17297608342601742,4.02
550,SEAS_1,44521.822274687875,0.17182160753186917,4.04
550,SEAS_1,44927.750678918805,0.16901473843136083,4.06
550,SEAS_1,45339.83254802949,0.16774089629401195,4.08
550,SEAS_1,45742.379075943536,0.16494829827026133,4.1
550,SEAS_1,46141.90150589442,0.16371300405365166,4.12
550,SEAS_1,46551.587872874596,0.16089541269338076,4.14
550,SEAS_1,46974.66994818715,0.1595723738193072,4.16
550,SEAS_1,47389.771375466815,0.15674073002902728,4.18
550,SEAS_1,47822.90990682934,0.15538355915118882,4.2
550,SEAS_1,48271.160176341626,0.15245386971868968,4.22
550,SEAS_1,48705.533439997576,0.15109661448072886,4.24
550,SEAS_1,49141.143448884526,0.14822030845122086,4.26
550,SEAS_1,49574.955265163284,0.14686925128849906,4.28
550,SEAS_1,50033.24750211238,0.1439406160130013,4.3
550,SEAS_1,50474.78741308865,0.14257445182423426,4.32
550,SEAS_1,50935.43112782949,0.1411568077069129,4.34
550,SEAS_1,51413.35260673279,0.13820314881942092,4.36
550,SEAS_1,51873.88242963342,0.13679931795695935,4.38
550,SEAS_1,52339.80210687868,0.13390035576369075,4.4
550,SEAS_1,52792.80727711352,0.13252785992660587,4.42
550,SEAS_1,53272.13925165311,0.13109320248900488,4.44
550,SEAS_1,53745.93433168332,0.12820458467485313,4.46
550,SEAS_1,54209.96658537764,0.1268201465181623,4.48
550,SEAS_1,54716.98867847788,0.12387542663721787,4.5
550,SEAS_1,55190.711022171425,0.1224809287274125,4.52
550,SEAS_1,55669.26377585048,0.12107853797707972,4.54
550,SEAS_1,56149.03170759184,0.11822294553989202,4.56
550,SEAS_1,56617.54485785292,0.11685022962940687,4.58
550,SEAS_1,57109.2071975665,0.11543111465153127,4.6
550,SEAS_1,57590.8938490173,0.1125909164981006,4.62
550,SEAS_1,58078.763476768065,0.111185892696852,4.64
550,SEAS_1,58574.71738881602,0.10976575761166356,4.66
550,SEAS_1,59056.935440060966,0.10693852182511336,4.68
550,SEAS_1,59517.44290756652,0.10558450582312237,4.7
550,SEAS_1,59999.98425844808,0.10418846835487003,4.72
550,SEAS_1,60480.35595161021,0.10136941632478441,4.74
550,SEAS_1,60952.646575123385,0.09998834490888939,4.76
550,SEAS_1,61437.83702698129,0.09858265626022261,4.78
550,SEAS_1,61919.21028199609,0.0957633771109702,4.8
1064,SEAS_1,1512.985298972348,1.0,1.0
1064,SEAS_1,1585.9215856396152,1.0,1.02
1064,SEAS_1,1661.819675403052,1.0,1.04
1064,SEAS_1,1740.7432954893072,1.0,1.06
1064,SEAS_1,1822.81961635406,1.0,1.08
1064,SEAS_1,1908.2399338877515,1.0,1.1
1064,SEAS_1,1997.2571998899034,1.0,1.12
1064,SEAS_1,2090.17818647664,1.0,1.14
1064,SEAS_1,2187.3472235638937,1.0,1.16
1064,SEAS_1,2289.1188481164613,1.0,1.18
1064,SEAS_1,2395.819268042268,1.0,1.2
1064,SEAS_1,2507.7015294293337,0.9479283346698202,1.22
1064,SEAS_1,2624.9050931531447,0.8984074931123893,1.24
1064,SEAS_1,2747.4334618140224,0.8513925210154992,1.26
1064,SEAS_1,2875.1599372110777,0.8068558724245694,1.28
1064,SEAS_1,3007.861850925252,0.7647664551859248,1.3
1064,SEAS_1,3145.2731031240505,0.7250736180564108,1.32
1064,SEAS_1,3287.1399239989705,0.695154602858334,1.34
1064,SEAS_1,3433.2673114933577,0.6596178003680307,1.36
1064,SEAS_1,3583.5502453525532,0.6329832962973277,1.38
1064,SEAS_1,3737.989797124015,0.6011806064198643,1.4
1064,SEAS_1,3896.6970474260042,0.5774146966966169,1.42
1064,SEAS_1,4059.887289164661,0.5488298176047404,1.44
1064,SEAS_1,4227.864661956806,0.5274722021788734,1.46
1064,SEAS_1,4400.994781745544,0.5070482197003511,1.48
1064,SEAS_1,4579.661964130289,0.48747803257703637,1.5
1064,SEAS_1,4764.210353952301,0.46869842372172155,1.52
1064,SEAS_1,4954.87582417919,0.4506653198364108,1.54
1064,SEAS_1,5151.725666717213,0.428713211641937,1.56
1064,SEAS_1,5354.628885485037,0.416753297157716,1.58
1064,SEAS_1,5563.273620360863,0.4008629530119804,1.6
1064,SEAS_1,5777.230094649206,0.38568158456369966,1.62
1064,SEAS_1,5996.038713143329,0.3712021391642787,1.64
1064,SEAS_1,6219.296243352787,0.35740776939821095,1.66
1064,SEAS_1,6446.720505493224,0.34427121006072364,1.68
1064,SEAS_1,6678.187210667194,0.33532275289891356,1.7
1064,SEAS_1,6913.742213321166,0.32325603668402003,1.72
1064,SEAS_1,7153.595034426436,0.31507175544741695,1.74
1064,SEAS_1,7398.09670689651,0.30391814061112205,1.76
1064,SEAS_1,7647.700169894967,0.2963552858355659,1.78
1064,SEAS_1,7902.898131519387,0.28596027335819335,1.8
1064,SEAS_1,8164.135355592887,0.2788966000390868,1.82
1064,SEAS_1,8431.702929163564,0.2691496745866702,1.84
1064,SEAS_1,8705.639653582892,0.26252224474594693,1.86
1064,SEAS_1,8985.679113028214,0.25607588716608193,1.88
1064,SEAS_1,9271.273875115134,0.24719966301729526,1.9
1064,SEAS_1,9561.696850084403,0.24121523187903407,1.92
1064,SEAS_1,9856.184293916958,0.2354400688909738,1.94
1064,SEAS_1,10154.072180964213,0.22987737964386118,1.96
1064,SEAS_1,10454.8929392024,0.22218038786704786,1.98
1064,SEAS_1,10758.424917928209,0.2170842112508557,2.0
1064,SEAS_1,11064.703728003575,0.2121722267400105,2.02
1064,SEAS_1,11374.007491226152,0.2074276695844275,2.04
1064,SEAS_1,11686.821635919965,0.2028321694542448,2.06
1064,SEAS_1,12003.779634676413,0.19836733250103328,2.08
1064,SEAS_1,12325.569774682657,0.19401647251301493,2.1
1064,SEAS_1,12652.801247937168,0.18976649304141746,2.12
1064,SEAS_1,12985.841891672755,0.18560962794847546,2.14
1064,SEAS_1,13324.67192636692,0.18154439784607265,2.16
1064,SEAS_1,13668.820013407803,0.17942560269409608,2.18
1064,SEAS_1,14017.427828752094,0.17551827394221564,2.2
1064,SEAS_1,14369.426816585965,0.17172468485180742,2.22
1064,SEAS_1,14723.754573078319,0.16805128842227704,2.24
1064,SEAS_1,15079.53496991919,0.16450074578755564,2.26
1064,SEAS_1,15436.186767457988,0.16274196768054985,2.28
1064,SEAS_1,15793.467078008482,0.1593935177074475,2.3
1064,SEAS_1,16151.47269525156,0.15615400064988536,2.32
1064,SEAS_1,16510.616758928027,0.1545957168543455,2.34
1064,SEAS_1,16871.583076553732,0.15150907271337605,2.36
1064,SEAS_1,17235.24507164891,0.14849790728362824,2.38
1064,SEAS_1,17602.52832102243,0.1470540989561433,2.4
1064,SEAS_1,17974.20636277623,0.14413358722091055,2.42
1064,SEAS_1,18350.66016104314,0.14272230668266356,2.44
1064,SEAS_1,18731.690064715796,0.13987832656677188,2.46
1064,SEAS_1,19116.4897803593,0.13709248619683018,2.48
1064,SEAS_1,19503.821632595198,0.13575622172514692,2.5
1064,SEAS_1,19892.31252252976,0.13444964074953167,2.52
1064,SEAS_1,20280.734920305324,0.1318229495415207,2.54
1064,SEAS_1,20668.18712949615,0.13060499093844607,2.56
1064,SEAS_1,21054.169353172416,0.1281084972032371,2.58
1064,SEAS_1,21438.594729546163,0.12697876815826653,2.6
1064,SEAS_1,21821.77170817771,0.12459930213357816,2.62
1064,SEAS_1,22204.37165559824,0.1235389868166999,2.64
1064,SEAS_1,22587.370870578306,0.12249713962577137,2.66
1064,SEAS_1,22971.935584306764,0.12022945119722925,2.68
1064,SEAS_1,23359.212419136955,0.11921391635448064,2.7
1064,SEAS_1,23750.019584075646,0.11819835403487147,2.72
1064,SEAS_1,24144.522788758244,0.11718204057674445,2.74
1064,SEAS_1,24542.07122602382,0.11498419616872392,2.76
1064,SEAS_1,24941.33295351035,0.1139890825379038,2.78
1064,SEAS_1,25340.674209880508,0.11300902981038861,2.8
1064,SEAS_1,25738.567479117788,0.11204964248628572,2.82
1064,SEAS_1,26133.856737761023,0.1099792374550656,2.84
1064,SEAS_1,26525.859590641616,0.10907812329498573,2.86
1064,SEAS_1,26914.374669791174,0.10820096243466973,2.88
1064,SEAS_1,27299.65935232409,0.1073450391482437,2.9
1064,SEAS_1,27682.404914760747,0.10650616395732077,2.92
1064,SEAS_1,28063.70121371175,0.10567896541880593,2.94
1064,SEAS_1,28444.953837606845,0.10485732515742129,2.96
1064,SEAS_1,28827.693008935683,0.10296545059579827,2.98
1064,SEAS_1,29213.222309710633,0.10214536941985201,3.0
1064,SEAS_1,29602.15250469938,0.10131794324473357,3.02
1064,SEAS_1,29994.04641216107,0.1004848691768357,3.04
1064,SEAS_1,30387.46608170551,0.09965099184707091,3.06
1064,SEAS_1,30780.45322751366,0.09882242180626175,3.08
1064,SEAS_1,31171.122740517545,0.0980045214335288,3.1
1064,SEAS_1,31558.04594608853,0.09720078774300552,3.12
1064,SEAS_1,31940.37288535759,0.09641266429552703,3.14
1064,SEAS_1,32317.818011378247,0.09563978412002311,3.16
1064,SEAS_1,32690.62132433032,0.09488025754345839,3.18
1064,SEAS_1,33059.525766208375,0.09413088173564671,3.2
1064,SEAS_1,33425.76249770332,0.09338730629794531,3.22
1064,SEAS_1,33791.00459563674,0.09264427079779483,3.24
1064,SEAS_1,34157.21405920405,0.0928746072068581,3.26
1064,SEAS_1,34526.2799361865,0.09211078327950259,3.28
1064,SEAS_1,34899.415183236764,0.09133380358451434,3.3
1064,SEAS_1,35276.54419203367,0.09054425954412072,3.32
1064,SEAS_1,35656.173570184736,0.08974629055110112,3.34
1064,SEAS_1,36035.974963108434,0.08894579834587539,3.36
1064,SEAS_1,36413.638638156546,0.08814819332157627,3.38
1064,SEAS_1,36787.41349899718,0.08735714137824059,3.4
1064,SEAS_1,37156.23361675494,0.08751702104954093,3.42
1064,SEAS_1,37519.66354318352,0.08673794853898696,3.44
1064,SEAS_1,37877.845914472564,0.0859664425983366,3.46
1064,SEAS_1,38231.49529016763,0.08520014554195383,3.48
1064,SEAS_1,38581.91548252669,0.08443556332478534,3.5
1064,SEAS_1,38930.99774377795,0.0845949424938991,3.52
1064,SEAS_1,39281.12320878916,0.08381512087753912,3.54
1064,SEAS_1,39634.82816950693,0.08302202741027417,3.56
1064,SEAS_1,39994.09063870333,0.08221196574649632,3.58
1064,SEAS_1,40359.39842050362,0.08230025998074487,3.6
1064,SEAS_1,40729.316702106276,0.08145426472999522,3.62
1064,SEAS_1,41101.15833113458,0.08060011549912309,3.64
1064,SEAS_1,41472.2001783311,0.08065161885494146,3.66
1064,SEAS_1,41840.413550431556,0.07979107364455756,3.68
1064,SEAS_1,42204.53773502085,0.07893359701159142,3.7
1064,SEAS_1,42563.94314685861,0.07898156312429254,3.72
1064,SEAS_1,42918.57404954898,0.07812694341053664,3.74
1064,SEAS_1,43268.98594844972,0.07727431985589407,3.76
1064,SEAS_1,43616.41207724736,0.07731700890554653,3.78
1064,SEAS_1,43962.81162163338,0.07645554713168852,3.8
1064,SEAS_1,44310.840841751306,0.07558530418886586,3.82
1064,SEAS_1,44663.592130566285,0.07559156362944457,3.84
1064,SEAS_1,45023.83543949855,0.0746854993638331,3.86
1064,SEAS_1,45392.74054611078,0.07376039054731028,3.88
1064,SEAS_1,45768.988463938804,0.07370277334400935,3.9
1064,SEAS_1,46149.50595505578,0.07274650413791081,3.92
1064,SEAS_1,46531.20798748806,0.07266564338680073,3.94
1064,SEAS_1,46911.945958548946,0.07169743784969398,3.96
